period,bank,total_volume_mn,approved_pct,bd_pct,td_pct
2025-08,Yes Bank Ltd.,8090.56,99.95,0.00,0.04
2025-08,State Bank of India,2060.53,99.53,0.16,0.31
2025-08,Axis Bank Ltd.,2034.50,99.84,0.16,0.00
2025-08,HDFC Bank Ltd.,1018.91,99.25,0.75,0.01
2025-08,ICICI Bank Ltd.,555.60,99.53,0.24,0.24
2025-08,Bank of Baroda,528.94,99.71,0.26,0.03
2025-08,Airtel Payments Bank Limited,489.64,98.09,1.86,0.05
2025-08,Union Bank of India,475.30,99.34,0.09,0.57
2025-08,Canara Bank,453.65,99.55,0.11,0.34
2025-08,Punjab National Bank,446.99,99.54,0.25,0.21
2025-08,Kotak Mahindra Bank,372.03,98.66,1.16,0.18
2025-08,Federal Bank Ltd.,368.44,99.36,0.20,0.44
2025-08,India Post Payments Bank Limited,295.38,97.82,1.24,0.94
2025-08,Indian Bank,291.64,99.74,0.14,0.12
2025-08,Bank Of India,259.40,95.20,0.73,4.07
2025-08,Indusind Bank Ltd.,202.41,99.61,0.28,0.11
2025-08,Indian Overseas Bank,152.37,98.98,0.34,0.68
2025-08,Unity Small Finance Bank Limited,140.77,99.93,0.00,0.06
2025-08,Central Bank of India,139.58,98.78,0.45,0.77
2025-08,UCO Bank,120.45,99.29,0.34,0.37
2025-08,RBL Bank Ltd.,96.09,99.64,0.05,0.31
2025-08,Fino Payments Bank Ltd.,90.11,97.28,1.44,1.28
2025-08,IDBI Bank Ltd.,85.28,99.24,0.34,0.42
2025-08,Bank of Maharashtra,8448.39,99.72,0.23,0.04
2025-08,Tri O Tech Solutions Private Limited,61.83,98.81,1.19,0.01
2025-08,Karnataka Bank,61.63,99.60,0.24,0.16
2025-08,NSDL Payments Bank Limited,59.43,98.64,0.963,0.40
2025-08,Suryoday Small Finance Bank Limited,55.98,95.93,0.43,3.64
2025-08,One Mobikwik Systems Limited,55.53,99.85,0.00,0.15
2025-08,The Jammu & Kashmir Bank Limited,53.04,99.13,0.40,0.47
2025-08,IDFC Bank Ltd.,52.91,99.05,0.87,0.08
2025-08,Bandhan Bank limited,52.76,99.43,0.44,0.13
2025-08,JIO Payments Bank Ltd,52.59,97.18,0.99,1.83
2025-08,The South Indian Bank Limited,47.86,99.84,0.12,0.05
2025-08,Karur Vysya Bank,45.74,99.29,0.31,0.40
2025-08,Tamilnad Mercantile Bank Limited,37.31,98.56,0.18,1.26
2025-08,AU Small Finance Bank,35.14,97.79,0.48,1.73
2025-08,City Union Bank,31.86,99.39,0.42,0.19
2025-08,Kerala Gramin Bank,29.20,97.99,0.30,1.71
2025-08,Citi Bank,26.55,99.76,0.20,0.04
2025-08,Ujjivan Small Finance Bank Limited,26.46,98.48,0.21,1.31
2025-08,Punjab and Sind Bank,26.13,98.25,0.89,0.86
2025-08,Baroda U.P. Bank,25.04,94.27,0.23,5.50
2025-08,Telangana Grameena Bank,18.32,98.04,0.37,1.58
2025-08,Karnataka Gramin Bank,16.55,98.92,0.25,0.83
2025-08,ESAF Small Finance Bank Ltd,15.98,99.40,0.50,0.10
2025-08,Maharashtra Gramin Bank,15.93,96.71,0.18,3.11
2025-08,Rajasthan Marudhara Gramin Bank,14.83,84.53,1.67,13.80
2025-08,Equitas Small Finance Bank,14.82,97.67,1.98,0.35
2025-08,Andhra Pragathi Grameena Bank,14.55,95.89,1.01,3.10
2025-07,Yes Bank Ltd.,7934.54,99.99,0.01,0.00
2025-07,State Bank of India,1965.84,99.51,0.10,0.39
2025-07,Axis Bank Ltd.,1946.32,99.74,0.25,0.02
2025-07,HDFC Bank Ltd.,992.01,99.48,0.45,0.07
2025-07,ICICI Bank Ltd.,610.63,99.65,0.29,0.06
2025-07,Bank of Baroda,508.22,99.43,0.29,0.28
2025-07,Union Bank of India,459.07,99.76,0.10,0.14
2025-07,Airtel Payments Bank Limited,457.82,98.80,1.02,0.18
2025-07,Canara Bank,438.17,99.58,0.12,0.30
2025-07,Punjab National Bank,436.07,99.12,0.71,0.16
2025-07,Federal Bank Ltd.,369.84,99.75,0.22,0.02
2025-07,Kotak Mahindra Bank,361.38,98.87,1.07,0.06
2025-07,Indian Bank,284.60,99.33,0.24,0.43
2025-07,India Post Payments Bank Limited,282.13,98.74,1.13,0.13
2025-07,Bank Of India,258.79,97.07,0.79,2.15
2025-07,Indusind Bank Ltd.,179.93,99.55,0.34,0.11
2025-07,Indian Overseas Bank,144.42,98.24,1.03,0.73
2025-07,Central Bank of India,132.56,98.84,0.64,0.52
2025-07,UCO Bank,115.41,99.48,0.34,0.18
2025-07,Unity Small Finance Bank Limited,113.19,99.97,0.00,0.03
2025-07,Fino Payments Bank Ltd.,101.01,98.25,1.27,0.48
2025-07,RBL Bank Ltd.,91.97,99.73,0.07,0.21
2025-07,IDBI Bank Ltd.,87.99,99.50,0.34,0.16
2025-07,Bank of Maharashtra,82.78,99.58,0.23,0.19
2025-07,Karnataka Bank,62.40,98.95,0.27,0.79
2025-07,Tri O Tech Solutions Private Limited,57.30,98.57,1.05,0.38
2025-07,The Jammu & Kashmir Bank Limited,56.50,97.55,0.42,2.03
2025-07,NSDL Payments Bank Limited,55.10,99.00,0.75,0.25
2025-07,One Mobikwik Systems Limited,53.86,99.92,0.00,0.08
2025-07,IDFC Bank Ltd.,52.03,99.01,0.80,0.19
2025-07,Bandhan Bank limited,51.16,98.54,0.38,1.08
2025-07,Karur Vysya Bank,45.38,99.06,0.26,0.68
2025-07,JIO Payments Bank Ltd,45.16,98.36,0.98,0.66
2025-07,The South Indian Bank Limited,44.96,99.79,0.12,0.10
2025-07,Tamilnad Mercantile Bank Limited,37.23,98.19,0.63,1.18
2025-07,Suryoday Small Finance Bank Limited,34.90,98.70,0.72,0.58
2025-07,AU Small Finance Bank,34.22,98.93,0.47,0.59
2025-07,City Union Bank,31.46,99.45,0.39,0.16
2025-07,Kerala Gramin Bank,28.55,98.75,0.40,0.85
2025-07,Ujjivan Small Finance Bank Limited,26.06,98.89,0.29,0.81
2025-07,Punjab and Sind Bank,25.51,97.97,1.12,0.91
2025-07,Baroda U.P. Bank,22.44,98.60,0.24,1.16
2025-07,Citi Bank,21.97,99.75,0.21,0.03
2025-07,Telangana Grameena Bank,17.85,99.09,0.33,0.58
2025-07,Karnataka Gramin Bank,16.21,99.15,0.36,0.49
2025-07,Maharashtra Gramin Bank,15.56,97.51,0.26,2.23
2025-07,ESAF Small Finance Bank Ltd,15.19,99.60,0.32,0.08
2025-07,Equitas Small Finance Bank,14.56,97.92,2.02,0.07
2025-07,Andhra Pragathi Grameena Bank,14.20,96.32,1.12,2.55
2025-07,Rajasthan Marudhara Gramin Bank,14.07,96.48,1.48,2.04
2025-06,Yes Bank Ltd.,7527.12,99.99,0.01,0.00
2025-06,Axis Bank Ltd.,1842.48,99.47,0.10,0.43
2025-06,State Bank of India,1829.69,99.71,0.09,0.20
2025-06,HDFC Bank Ltd.,925.31,99.36,0.52,0.12
2025-06,ICICI Bank Ltd.,587.60,99.62,0.35,0.03
2025-06,Bank of Baroda,476.64,99.52,0.45,0.03
2025-06,Union Bank of India,440.68,99.85,0.10,0.05
2025-06,Airtel Payments Bank Limited,437.39,98.89,0.90,0.21
2025-06,Punjab National Bank,419.47,99.68,0.29,0.03
2025-06,Canara Bank,413.06,99.60,0.13,0.28
2025-06,Federal Bank Ltd.,369.76,99.76,0.21,0.03
2025-06,Kotak Mahindra Bank,338.36,98.86,1.11,0.04
2025-06,Indian Bank,269.49,99.66,0.20,0.14
2025-06,India Post Payments Bank Limited,259.53,98.65,1.08,0.27
2025-06,Bank Of India,245.22,97.79,0.95,1.27
2025-06,Indusind Bank Ltd.,164.60,98.94,0.35,0.71
2025-06,Indian Overseas Bank,145.41,99.21,0.54,0.25
2025-06,Central Bank of India,122.50,99.11,0.69,0.19
2025-06,UCO Bank,108.71,98.99,0.38,0.63
2025-06,Fino Payments Bank Ltd.,95.00,97.97,1.43,0.60
2025-06,IDBI Bank Ltd.,92.12,99.52,0.26,0.22
2025-06,Unity Small Finance Bank Limited,90.73,99.99,0.00,0.00
2025-06,Bank of Maharashtra,79.48,99.72,0.24,0.05
2025-06,RBL Bank Ltd.,76.22,99.83,0.06,0.11
2025-06,Karnataka Bank,70.21,99.31,0.35,0.34
2025-06,The Jammu & Kashmir Bank Limited,57.68,99.16,0.65,0.19
2025-06,Tri O Tech Solutions Private Limited,52.11,98.51,0.91,0.58
2025-06,One Mobikwik Systems Limited,50.43,99.82,0.00,0.18
2025-06,NSDL Payments Bank Limited,49.27,99.04,0.83,0.13
2025-06,Bandhan Bank limited,48.61,99.09,0.38,0.53
2025-06,IDFC Bank Ltd.,46.99,98.97,0.87,0.16
2025-06,Karur Vysya Bank,43.07,99.69,0.22,0.09
2025-06,The South Indian Bank Limited,42.13,99.79,0.12,0.09
2025-06,Tamilnad Mercantile Bank Limited,35.79,99.45,0.41,0.14
2025-06,JIO Payments Bank Ltd,35.29,98.70,0.82,0.48
2025-06,AU Small Finance Bank,32.26,99.41,0.57,0.02
2025-06,City Union Bank,29.81,99.35,0.37,0.27
2025-06,Kerala Gramin Bank,25.46,98.92,0.30,0.78
2025-06,Ujjivan Small Finance Bank Limited,25.02,99.54,0.22,0.24
2025-06,Punjab and Sind Bank,24.81,97.11,1.91,0.98
2025-06,Suryoday Small Finance Bank Limited,23.83,98.81,1.03,0.16
2025-06,Baroda U.P. Bank,21.16,99.00,0.23,0.77
2025-06,Citi Bank,20.77,99.63,0.35,0.02
2025-06,Telangana Grameena Bank,17.75,99.04,0.50,0.46
2025-06,Karnataka Gramin Bank,15.53,97.80,0.54,1.66
2025-06,Maharashtra Gramin Bank,14.58,97.04,0.12,2.84
2025-06,ESAF Small Finance Bank Ltd,14.24,99.63,0.27,0.10
2025-06,Andhra Pragathi Grameena Bank,13.91,92.43,1.11,6.46
2025-06,Equitas Small Finance Bank,13.46,98.00,1.87,0.12
2025-06,Rajasthan Marudhara Gramin Bank,13.03,98.16,1.53,0.31
2025-05,Yes Bank Ltd.,7569.54,99.99,0.01,0.00
2025-05,Axis Bank Ltd.,1893.85,99.95,0.04,0.00
2025-05,State Bank of India,1851.45,99.77,0.09,0.14
2025-05,HDFC Bank Ltd.,931.57,99.41,0.54,0.05
2025-05,ICICI Bank Ltd.,602.95,99.77,0.20,0.03
2025-05,Bank of Baroda,488.55,99.87,0.06,0.06
2025-05,Union Bank of India,451.96,99.90,0.09,0.02
2025-05,Punjab National Bank,428.80,99.62,0.25,0.13
2025-05,Airtel Payments Bank Limited,423.33,98.93,0.85,0.22
2025-05,Canara Bank,418.99,99.81,0.12,0.07
2025-05,Federal Bank Ltd.,392.98,99.79,0.18,0.03
2025-05,Kotak Mahindra Bank,359.30,98.94,0.92,0.14
2025-05,Indian Bank,274.77,99.42,0.27,0.31
2025-05,India Post Payments Bank Limited,257.72,98.52,1.01,0.47
2025-05,Bank Of India,250.87,98.20,0.94,0.86
2025-05,Indusind Bank Ltd.,176.40,99.54,0.28,0.18
2025-05,Indian Overseas Bank,148.53,99.42,0.44,0.14
2025-05,Central Bank of India,123.28,99.08,0.56,0.37
2025-05,UCO Bank,110.33,99.41,0.42,0.17
2025-05,RBL Bank Ltd.,101.36,99.63,0.05,0.32
2025-05,Fino Payments Bank Ltd.,100.21,98.22,1.65,0.13
2025-05,IDBI Bank Ltd.,96.22,99.40,0.24,0.37
2025-05,Bank of Maharashtra,86.07,99.47,0.42,0.11
2025-05,Unity Small Finance Bank Limited,75.73,100.00,0.00,0.00
2025-05,Karnataka Bank,74.49,99.37,0.31,0.32
2025-05,The Jammu & Kashmir Bank Limited,53.93,98.92,0.71,0.37
2025-05,One Mobikwik Systems Limited,52.33,99.93,0.00,0.07
2025-05,NSDL Payments Bank Limited,50.90,99.49,0.38,0.13
2025-05,Tri O Tech Solutions Private Limited,50.44,99.03,0.95,0.02
2025-05,Bandhan Bank limited,49.45,99.37,0.37,0.26
2025-05,IDFC Bank Ltd.,46.74,98.83,1.10,0.07
2025-05,Karur Vysya Bank,43.15,99.67,0.22,0.12
2025-05,The South Indian Bank Limited,42.94,99.87,0.12,0.01
2025-05,Tamilnad Mercantile Bank Limited,37.27,99.61,0.26,0.14
2025-05,AU Small Finance Bank,33.40,99.30,0.51,0.20
2025-05,JIO Payments Bank Ltd,31.76,99.06,0.58,0.36
2025-05,City Union Bank,31.51,99.42,0.33,0.25
2025-05,Punjab and Sind Bank,25.66,97.76,1.78,0.46
2025-05,Ujjivan Small Finance Bank Limited,25.63,99.68,0.22,0.10
2025-05,Kerala Gramin Bank,25.62,98.81,0.51,0.68
2025-05,Suryoday Small Finance Bank Limited,22.44,98.71,1.10,0.19
2025-05,Citi Bank,21.92,99.66,0.26,0.08
2025-05,Baroda U.P. Bank,21.87,98.49,0.23,1.28
2025-05,Telangana Grameena Bank,17.48,99.30,0.41,0.30
2025-05,Karnataka Gramin Bank,15.71,99.00,0.22,0.78
2025-05,Maharashtra Gramin Bank,14.99,98.61,0.11,1.28
2025-05,ESAF Small Finance Bank Ltd,14.55,99.65,0.20,0.15
2025-05,Equitas Small Finance Bank,14.22,97.72,1.84,0.44
2025-05,Andhra Pragathi Grameena Bank,13.58,97.27,0.74,1.99
2025-05,Rajasthan Marudhara Gramin Bank,13.15,97.89,1.81,0.30
2025-04,Yes Bank Ltd.,7312.77,99.99,0.01,0.00
2025-04,Axis Bank Ltd.,1822.48,99.95,0.05,0.00
2025-04,State Bank of India,1767.09,99.26,0.10,0.64
2025-04,HDFC Bank Ltd.,857.29,99.17,0.81,0.02
2025-04,ICICI Bank Ltd.,565.73,99.64,0.24,0.12
2025-04,Bank of Baroda,474.07,99.90,0.07,0.03
2025-04,Union Bank of India,434.62,99.43,0.10,0.47
2025-04,Airtel Payments Bank Limited,414.65,98.77,0.97,0.26
2025-04,Punjab National Bank,407.55,99.28,0.34,0.39
2025-04,Canara Bank,404.64,99.67,0.14,0.19
2025-04,Federal Bank Ltd.,386.02,99.72,0.19,0.09
2025-04,Kotak Mahindra Bank,345.82,98.92,1.04,0.04
2025-04,Indian Bank,264.85,99.59,0.32,0.08
2025-04,Bank Of India,243.98,97.89,1.14,0.97
2025-04,India Post Payments Bank Limited,241.01,97.74,1.29,0.98
2025-04,Indusind Bank Ltd.,177.35,99.48,0.33,0.20
2025-04,Indian Overseas Bank,140.85,99.31,0.56,0.13
2025-04,Central Bank of India,117.91,98.85,0.50,0.65
2025-04,UCO Bank,105.71,99.00,0.61,0.39
2025-04,IDBI Bank Ltd.,98.27,99.62,0.25,0.13
2025-04,Fino Payments Bank Ltd.,98.00,96.03,3.61,0.37
2025-04,Bank of Maharashtra,89.10,99.44,0.43,0.13
2025-04,RBL Bank Ltd.,85.03,99.77,0.08,0.15
2025-04,Karnataka Bank,68.10,98.10,0.36,1.54
2025-04,Unity Small Finance Bank Limited,56.73,99.98,0.01,0.01
2025-04,One Mobikwik Systems Limited,51.12,99.96,0.00,0.04
2025-04,The Jammu & Kashmir Bank Limited,51.05,99.41,0.37,0.21
2025-04,Bandhan Bank limited,47.15,98.66,0.52,0.83
2025-04,IDFC Bank Ltd.,45.76,98.54,1.37,0.10
2025-04,Tri O Tech Solutions Private Limited,45.31,99.09,0.91,0.00
2025-04,NSDL Payments Bank Limited,45.21,99.28,0.35,0.37
2025-04,Karur Vysya Bank,42.11,99.45,0.25,0.30
2025-04,The South Indian Bank Limited,40.60,99.81,0.16,0.03
2025-04,Tamilnad Mercantile Bank Limited,37.32,99.73,0.08,0.19
2025-04,AU Small Finance Bank,32.90,99.22,0.53,0.25
2025-04,City Union Bank,30.69,98.66,1.01,0.34
2025-04,JIO Payments Bank Ltd,28.39,99.22,0.48,0.31
2025-04,Punjab and Sind Bank,25.15,96.48,2.56,0.96
2025-04,Ujjivan Small Finance Bank Limited,24.91,99.07,0.24,0.69
2025-04,Kerala Gramin Bank,23.54,98.46,0.23,1.31
2025-04,Baroda U.P. Bank,20.22,98.86,0.26,0.87
2025-04,Suryoday Small Finance Bank Limited,19.78,98.43,1.18,0.40
2025-04,Citi Bank,18.28,99.49,0.33,0.17
2025-04,Telangana Grameena Bank,16.35,98.83,0.48,0.69
2025-04,Karnataka Gramin Bank,15.41,97.07,0.24,2.69
2025-04,Maharashtra Gramin Bank,14.94,97.95,0.11,1.94
2025-04,Equitas Small Finance Bank,13.79,97.44,1.89,0.66
2025-04,ESAF Small Finance Bank Ltd,13.73,99.53,0.30,0.17
2025-04,Andhra Pragathi Grameena Bank,13.36,94.59,0.65,4.76
2025-04,Rajasthan Marudhara Gramin Bank,12.86,96.74,2.97,0.29
2025-03,Yes Bank Ltd.,7307.36,99.98,0.01,0.01
2025-03,Axis Bank Ltd.,1899.35,99.70,0.17,0.14
2025-03,State Bank of India,1859.07,99.14,0.10,0.75
2025-03,HDFC Bank Ltd.,876.97,99.25,0.70,0.05
2025-03,ICICI Bank Ltd.,611.58,99.67,0.24,0.09
2025-03,Bank of Baroda,492.70,99.88,0.07,0.05
2025-03,Union Bank of India,458.94,99.86,0.10,0.04
2025-03,Canara Bank,440.10,99.68,0.20,0.12
2025-03,Airtel Payments Bank Limited,419.54,98.88,0.91,0.21
2025-03,Punjab National Bank,419.12,99.43,0.29,0.27
2025-03,Federal Bank Ltd.,407.79,99.75,0.17,0.08
2025-03,Kotak Mahindra Bank,354.55,98.89,1.09,0.02
2025-03,Indian Bank,272.99,99.47,0.33,0.20
2025-03,Bank Of India,256.53,98.53,1.02,0.46
2025-03,India Post Payments Bank Limited,248.71,98.59,1.06,0.35
2025-03,Indusind Bank Ltd.,176.00,99.60,0.30,0.11
2025-03,Indian Overseas Bank,144.84,99.28,0.48,0.25
2025-03,Central Bank of India,123.40,99.30,0.55,0.15
2025-03,Fino Payments Bank Ltd.,109.36,96.01,3.81,0.18
2025-03,UCO Bank,109.28,99.34,0.54,0.12
2025-03,IDBI Bank Ltd.,98.38,99.70,0.25,0.04
2025-03,Bank of Maharashtra,93.68,99.47,0.28,0.25
2025-03,RBL Bank Ltd.,85.36,99.33,0.09,0.58
2025-03,Karnataka Bank,69.07,99.14,0.30,0.56
2025-03,One Mobikwik Systems Limited,51.92,99.95,0.00,0.04
2025-03,The Jammu & Kashmir Bank Limited,51.57,99.01,0.43,0.55
2025-03,Bandhan Bank limited,48.45,97.22,0.33,2.45
2025-03,IDFC Bank Ltd.,45.90,98.91,1.05,0.05
2025-03,Karur Vysya Bank,44.17,99.46,0.28,0.26
2025-03,Tri O Tech Solutions Private Limited,43.48,97.67,2.31,0.02
2025-03,The South Indian Bank Limited,43.07,99.78,0.13,0.09
2025-03,Unity Small Finance Bank Limited,41.03,99.96,0.01,0.03
2025-03,Tamilnad Mercantile Bank Limited,37.74,99.34,0.12,0.54
2025-03,AU Small Finance Bank,34.42,99.44,0.52,0.04
2025-03,NSDL Payments Bank Limited,32.60,96.45,0.83,2.72
2025-03,City Union Bank,30.84,99.27,0.57,0.16
2025-03,JIO Payments Bank Ltd,27.71,95.42,0.82,3.75
2025-03,Punjab and Sind Bank,26.55,96.87,2.47,0.66
2025-03,Ujjivan Small Finance Bank Limited,26.53,99.32,0.23,0.45
2025-03,Kerala Gramin Bank,24.70,98.87,0.16,0.97
2025-03,Citi Bank,22.11,99.63,0.31,0.06
2025-03,Suryoday Small Finance Bank Limited,21.22,97.90,1.14,0.95
2025-03,Baroda U.P. Bank,20.99,97.37,0.25,2.38
2025-03,Telangana Grameena Bank,16.74,97.58,0.64,1.78
2025-03,Karnataka Gramin Bank,16.25,99.26,0.16,0.58
2025-03,Maharashtra Gramin Bank,15.36,98.35,0.18,1.47
2025-03,Equitas Small Finance Bank,14.84,97.88,1.66,0.46
2025-03,ESAF Small Finance Bank Ltd,14.74,96.16,0.18,3.66
2025-03,Rajasthan Marudhara Gramin Bank,13.49,94.97,3.85,1.18
2025-03,Andhra Pragathi Grameena Bank,13.42,97.61,0.29,2.10
2025-02,Yes Bank Ltd.,6412.99,99.99,0.01,0.00
2025-02,Axis Bank Ltd.,1662.94,99.84,0.15,0.01
2025-02,State Bank of India,1627.18,99.68,0.10,0.22
2025-02,HDFC Bank Ltd.,774.50,99.24,0.72,0.05
2025-02,ICICI Bank Ltd.,561.55,99.66,0.27,0.07
2025-02,Bank of Baroda,434.99,99.91,0.06,0.03
2025-02,Canara Bank,423.99,99.33,0.34,0.33
2025-02,Union Bank of India,405.83,99.77,0.11,0.13
2025-02,Federal Bank Ltd.,374.29,99.82,0.15,0.03
2025-02,Punjab National Bank,368.35,99.60,0.36,0.04
2025-02,Airtel Payments Bank Limited,334.99,98.47,0.82,0.72
2025-02,Kotak Mahindra Bank,313.80,98.88,1.04,0.08
2025-02,Indian Bank,235.01,99.68,0.28,0.04
2025-02,Bank Of India,225.76,98.40,0.83,0.78
2025-02,India Post Payments Bank Ltd.,210.46,98.74,0.82,0.44
2025-02,Indusind Bank Ltd.,157.73,99.28,0.30,0.42
2025-02,Indian Overseas Bank,128.46,99.41,0.48,0.11
2025-02,Central Bank of India,108.51,99.21,0.57,0.22
2025-02,Fino Payments Bank Ltd.,98.36,97.19,2.68,0.13
2025-02,UCO Bank,96.02,99.13,0.53,0.34
2025-02,IDBI Bank Ltd.,81.03,99.45,0.26,0.29
2025-02,Bank of Maharashtra,78.86,99.38,0.22,0.40
2025-02,RBL Bank Ltd.,73.78,99.52,0.11,0.38
2025-02,Karnataka Bank,59.83,98.87,0.58,0.54
2025-02,One Mobikwik Systems Limited,46.10,99.95,0.00,0.04
2025-02,Bandhan Bank limited,43.29,98.41,0.21,1.38
2025-02,IDFC Bank Ltd.,42.15,98.96,1.01,0.03
2025-02,The Jammu & Kashmir Bank Limited,41.94,98.67,0.45,0.88
2025-02,The South Indian Bank Limited,39.59,99.20,0.13,0.67
2025-02,Karur Vysya Bank,39.03,99.37,0.30,0.33
2025-02,Tri O Tech Solutions Private Limited,37.15,96.60,3.39,0.00
2025-02,NSDL Payments Bank Limited,34.48,96.69,0.84,2.47
2025-02,Tamilnad Mercantile Bank Limited,31.84,99.52,0.08,0.40
2025-02,AU Small Finance Bank,30.92,99.15,0.48,0.37
2025-02,City Union Bank,27.02,99.41,0.44,0.15
2025-02,JIO Payments Bank Ltd,24.04,98.87,0.73,0.39
2025-02,Ujjivan Small Finance Bank Limited,23.56,99.60,0.23,0.17
2025-02,Punjab and Sind Bank,23.29,97.40,2.00,0.60
2025-02,Kerala Gramin Bank,21.85,99.37,0.20,0.43
2025-02,Unity Small Finance Bank Limited,20.19,99.89,0.03,0.08
2025-02,Citi Bank,18.14,99.46,0.36,0.18
2025-02,Baroda U.P. Bank,17.91,98.60,0.24,1.16
2025-02,Suryoday Small Finance Bank Limited,17.22,97.85,1.01,1.13
2025-02,Telangana Grameena Bank,14.25,97.13,0.90,1.96
2025-02,Karnataka Gramin Bank,14.19,98.98,0.15,0.87
2025-02,Equitas Small Finance Bank,13.37,97.13,2.08,0.79
2025-02,ESAF Small Finance Bank Ltd,13.30,99.08,0.18,0.74
2025-02,Maharashtra Gramin Bank,13.25,97.97,0.33,1.70
2025-02,Rajasthan Marudhara Gramin Bank,12.35,95.08,1.32,3.60
2025-02,Andhra Pragathi Grameena Bank,11.26,97.78,0.37,1.85
2025-01,Yes Bank Ltd.,6739.84,99.99,0.01,0.00
2025-01,Axis Bank Ltd.,1730.16,99.90,0.10,0.00
2025-01,State Bank of India,1713.51,99.56,0.13,0.31
2025-01,HDFC Bank Ltd.,807.76,99.20,0.75,0.04
2025-01,ICICI Bank Ltd.,624.34,99.55,0.37,0.08
2025-01,Bank of Baroda,464.01,99.79,0.06,0.14
2025-01,Canara Bank,462.95,99.39,0.41,0.20
2025-01,Union Bank of India,428.05,99.48,0.10,0.42
2025-01,Federal Bank Ltd.,403.79,99.81,0.15,0.03
2025-01,Airtel Payments Bank Limited,394.02,98.61,0.47,0.93
2025-01,Punjab National Bank,389.95,99.54,0.40,0.06
2025-01,Kotak Mahindra Bank,331.14,98.83,1.11,0.06
2025-01,Indian Bank,244.02,99.70,0.25,0.05
2025-01,Bank Of India,240.70,98.88,0.87,0.25
2025-01,India Post Payments Bank Ltd.,212.25,98.44,0.86,0.70
2025-01,Indusind Bank Ltd.,163.47,99.61,0.30,0.08
2025-01,Indian Overseas Bank,137.06,99.30,0.58,0.11
2025-01,Central Bank of India,114.31,98.69,0.54,0.77
2025-01,Fino Payments Bank Ltd.,111.51,98.39,1.51,0.10
2025-01,UCO Bank,101.81,99.39,0.48,0.13
2025-01,Bank of Maharashtra,87.68,99.66,0.23,0.11
2025-01,IDBI Bank Ltd.,82.81,99.62,0.26,0.12
2025-01,RBL Bank Ltd.,76.23,99.47,0.23,0.30
2025-01,Karnataka Bank,64.93,99.20,0.71,0.09
2025-01,One Mobikwik Systems Limited,47.73,99.98,0.01,0.01
2025-01,Bandhan Bank limited,45.82,97.63,0.22,2.15
2025-01,IDFC Bank Ltd.,44.02,98.94,1.03,0.03
2025-01,The Jammu & Kashmir Bank Limited,43.36,99.37,0.56,0.07
2025-01,The South Indian Bank Limited,42.61,99.76,0.10,0.14
2025-01,Karur Vysya Bank,40.43,99.55,0.23,0.22
2025-01,Tri O Tech Solutions Private Limited,38.46,96.19,3.72,0.09
2025-01,AU Small Finance Bank,33.08,98.79,0.45,0.76
2025-01,Tamilnad Mercantile Bank Limited,32.69,99.77,0.08,0.15
2025-01,City Union Bank,27.07,99.39,0.50,0.11
2025-01,Ujjivan Small Finance Bank Limited,25.12,99.48,0.28,0.24
2025-01,Punjab and Sind Bank,24.91,97.21,2.54,0.25
2025-01,JIO Payments Bank Ltd,24.79,98.66,0.99,0.35
2025-01,Kerala Gramin Bank,22.91,98.65,0.70,0.64
2025-01,NSDL Payments Bank Limited,21.12,92.36,3.75,3.89
2025-01,Citi Bank,20.11,99.53,0.37,0.10
2025-01,Suryoday Small Finance Bank Limited,18.64,97.87,1.11,1.02
2025-01,Baroda U.P. Bank,17.85,97.60,0.28,2.13
2025-01,Karnataka Gramin Bank,15.31,96.43,0.41,3.15
2025-01,Equitas Small Finance Bank,14.64,96.36,3.53,0.11
2025-01,ESAF Small Finance Bank Ltd,14.11,99.59,0.20,0.22
2025-01,Maharashtra Gramin Bank,13.84,98.68,0.19,1.12
2025-01,Rajasthan Marudhara Gramin Bank,13.16,95.99,0.69,3.31
2025-01,Telangana Grameena Bank,11.82,95.55,0.71,3.74
2025-01,Andhra Pragathi Grameena Bank,11.77,92.70,0.22,7.07
2025-01,Unity Small Finance Bank Limited,11.67,99.66,0.11,0.23
2024-12,Yes Bank Ltd.,6652.85,99.99,0.01,0.00
2024-12,Axis Bank Ltd.,1702.85,99.84,0.15,0.01
2024-12,State Bank of India,1701.49,99.49,0.13,0.38
2024-12,HDFC Bank Ltd.,796.13,99.09,0.85,0.06
2024-12,ICICI Bank Ltd.,627.57,99.60,0.35,0.05
2024-12,Bank of Baroda,454.56,99.89,0.06,0.05
2024-12,Canara Bank,449.07,99.17,0.32,0.51
2024-12,Union Bank of India,427.07,99.85,0.10,0.05
2024-12,Federal Bank Ltd.,409.53,99.82,0.15,0.03
2024-12,Punjab National Bank,383.19,99.31,0.31,0.38
2024-12,Airtel Payments Bank Limited,370.89,99.25,0.46,0.29
2024-12,Kotak Mahindra Bank,325.18,98.82,1.17,0.01
2024-12,Indian Bank,240.43,99.46,0.42,0.12
2024-12,Bank Of India,233.85,99.14,0.79,0.07
2024-12,India Post Payment Bank,201.40,96.06,0.92,3.01
2024-12,Indusind Bank Ltd.,158.75,99.60,0.30,0.10
2024-12,Indian Overseas Bank,131.63,99.12,0.59,0.29
2024-12,Central Bank of India,112.58,99.39,0.48,0.13
2024-12,Fino Payments Bank Ltd.,108.05,97.53,2.41,0.06
2024-12,Bank of Maharashtra,100.67,99.33,0.31,0.37
